 StopAbbr, StopName, NodeAbbr, SiteName, StreetNum, StreetNo, OnStreet, AtStreet, Unit, City, State, ZipCode, AddressSummary, ZoneCode, Phone, Lon, Lat, GeoStatus, CellArea, ShapeId, PercentDistFromA, SegmentSideFlag, Comments, PictureFile, IvrNum, BayNum, StopPosition, FacingDir, FareZoneId, CurbType, InService, LastServiceDate, AccessibilityMask, Preferred, Bench, Shelter, Lighting, Garbage, Telephone, SignPost, Bicycle, Transfer, GpsLon, GpsLat, GpsHeight, GIS_X, GIS_Y, UserD3, UserD4, UserD5, XCRD, YCRD, IPOS, DIST FROM AT ST, GRID, PARC, UserS7, NODE, GTF_Wheelchair_boarding, UserS10, SHORT_DESC, CRNR, ADDR, INTR, LMRK, IMPS, UserA7, STALF, STACF, STBEF, STALN, STACN, STBEN, Sch. Display, LIGHTING, DIR OF TRAVEL, IVR Sign, Garbage, ADA ACCESS, SIDEWALK, LIFT, CURB, CURB CUT, TELEPHONE, PARK & RIDE, BUS STOP TYPE, NEIGHBORHOOD TYP, BASE, LIGHTING, COLLECT DATE, MapPage, CountyCode, Station Name, GpsRadius, StopClass, StopClusterId, Heading
100074,LUCILE AVE SW @ JOSEPH E LOWERY BLVD, ,,0,0,LUCILE,ASHBY,,ATLANTA,,30310,LUCILE AVE SW@ASHBY ST SW,,,-84418137,33742268,-1,0,0,0,0,O,,100074, ,FS,W,0, ,1,0,1,0,0,0,1,0,0,1,0,1,-84,34,0,2220163.25,1361411.625,0,0,0,2386,2202,2846,125,125,125,125,125,1,0,100074,NW,N,Y,N,N,0,  LUCILE              AVE SW,  ASHBY               ST  SW,,  LUCILE              AVE SW,  ASHBY               ST  SW, ,,S,W ,,,Y,Y ,Y,Y ,Y ,P,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0, ,0,271
100076,LUCILE AVE SW @ PEEPLES ST SW,,,0,0,LUCILE,PEEPLES,,ATLANTA,,30310,LUCILE AVE SW@PEEPLES ST SW,,,-84420334,33742294,-1,0,0,0,0,0,,100076,,NS,W,0,,1,0,0,0,0,1,0,0,0,0,0,0,-84,34,0,2219495.25,1361423,0,0,0,2376,2198,2338,10,10,10,10,10,0,0,100076,NE,N,Y,N,N,0,  LUCILE              AVE SW,  PEEPLES             ST  SW,,  LUCILE              AVE SW,  PEEPLES             ST  SW, ,,S,W ,,,N,Y ,Y,Y ,N ,N,N,SGN,MIX,CONC,,May 23 1996 12:00:00:000AM,,,,0,,0,271
100078,LUCILE AVE SW @ LAWTON ST SW, ,,0,0,LUCILE,LAWTON,,ATLANTA,,30310,LUCILE AVE SW@LAWTON ST SW,,,-84422489,33742327,-2147483647,0,0,0,0,0, ,100078, ,NS,W,0, ,1,0,0,0,0,1,0,0,0,0,0,0,-84,34,0,2218829.5,1361421.875,0,0,0,2366,2202,2850,200,200,200,200,200,0,0,100078,NE,N,Y,N,N,0,  LUCILE              AVE SW,  LAWTON              ST  SW,,  LUCILE              AVE SW,  LAWTON              ST  SW, ,,S,W ,,,N,Y ,N,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0, ,0,270
100080,LUCILE AVE SW @ LAWTON ST SW, ,,0,0,LUCILE,LAWTON,,ATLANTA,,30310,LUCILE AVE SW@LAWTON ST SW,,,-84423912,33742364,-2147483647,0,0,0,0,0, ,100080, ,FS,W,0, ,1,0,1,0,0,1,0,0,0,0,0,0,-84,34,0,2218544.25,1361422.625,0,0,0,2366,2202,2846,75,75,75,75,75,1,0,100080,NW,N,Y,N,N,0,  LUCILE              AVE SW,  LAWTON              ST  SW,,  LUCILE              AVE SW,  LAWTON              ST  SW, ,,S,W ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0, ,0,270
100082,LUCILE AVE SW @ DARGAN PL SW,,,0,0,LUCILE,DARGAN,,ATLANTA,,30310,LUCILE AVE SW@DARGAN PL SW,,,-84425133,33742378,-1,0,0,0,0,0,,100082,,NS,W,0,,1,0,1,0,0,1,0,0,0,0,0,0,-84,34,0,2218036.5,1361457.125,0,0,0,2358,2202,2850,15,15,15,15,15,1,0,100082,NE,N,Y,N,N,0,  LUCILE              AVE SW,  DARGAN              PL  SW,,  LUCILE              AVE SW,  DARGAN              PL  SW, ,,S,W ,,,Y,Y ,Y,Y ,Y ,P,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,271
100084,LUCILE AVE SW @ HOPKINS ST SW,,,0,0,LUCILE,HOPKINS,,ATLANTA,,30310,LUCILE AVE SW@HOPKINS ST SW,,,-84430480,33742370,-1,0,0,0,0,0,,100084,,NS,W,0,,1,0,1,0,0,1,0,0,0,0,0,0,-84,34,0,2216410.75,1361457.125,0,0,0,2339,2202,3106,25,25,25,25,25,1,0,100084,NE,N,Y,N,N,0,  LUCILE              AVE SW,  HOPKINS             ST  SW,,  LUCILE              AVE SW,  HOPKINS             ST  SW, ,,S,W ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,270
100086,LUCILE AVE SW @ LANGHORN ST SW,,,0,0,LUCILE,LANGHORN,,ATLANTA,,30310,LUCILE AVE SW@LANGHORN ST SW,,,-84432297,33742336,-1,0,0,0,0,B,,100086,,NS,W,0,,1,0,1,0,0,0,1,1,0,1,0,0,-84,34,0,2215858.75,1361447.375,0,0,0,2332,2202,2338,10,10,10,10,10,1,0,100086,NE,N,Y,N,N,0,  LUCILE              AVE SW,  LANGHORN            ST  SW,,  LUCILE              AVE SW,  LANGHORN            ST  SW, ,,S,W ,,Y,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,CONC,,May 23 1996 12:00:00:000AM,,,,0,,0,270
100088,LUCILE AVE SW @ HOPKINS ST SW,,,0,0,LUCILE,HOPKINS,,ATLANTA,GA,30310,LUCILE AVE SW@HOPKINS ST SW,,,-84430404,33742174,-1,0,0,0,0,0,,100088,,FS,E,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2216416.561,1361350.812,0,0,0,2339,2202,3092,40,40,40,40,40,1,0,100088,SE,N,Y,N,N,0,  LUCILE              AVE SW,  HOPKINS             ST  SW,,  LUCILE              AVE SW,  HOPKINS             ST  SW, ,,S,E ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,Aug 18 1997 12:00:00:000AM,,,,0,,0,90
100090,LUCILE AVE SW @ ATWOOD ST SW,,,0,0,LUCILE AVE SW,ATWOOD ST SW,,ATLANTA,,30310,LUCILE AVE SW@ATWOOD ST SW,,,-84428855,33742262,-2147483632,894,133349,99,1,B,,100090,,NS,E,0,,1,0,0,0,0,0,1,1,0,1,0,0,-84,34,0,2216834.75,1361361.625,0,0,0,2345,2202,2576,5,5,5,5,5,0,0,100090,SW,N,Y,N,N,0,  LUCILE              AVE SW,  ATWOOD              ST  SW,,  LUCILE              AVE SW,  ATWOOD              ST  SW, ,,S,E ,,Y,N,Y ,Y,Y ,N ,N,N,SGN,RES,CONC,,May 23 1996 12:00:00:000AM,,,,0,,0,90
100092,LUCILE AVE SW @ HOLDERNESS ST SW,,,0,0,LUCILE AVE SW,HOLDERNESS ST SW,,ATLANTA,,30310,LUCILE AVE SW@HOLDERNESS ST SW,,,-84427138,33742246,-2147483632,894,193398,2,0,0,,100092,,NS,E,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2217356.75,1361342.25,0,0,0,2351,2202,3088,15,15,15,15,15,1,0,100092,SW,N,Y,N,N,0,  LUCILE              AVE SW,  HOLDERNESS          ST  SW,,  LUCILE              AVE SW,  HOLDERNESS          ST  SW, ,,S,E ,,,Y,Y ,Y,Y ,Y ,P,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,87
100094,LUCILE AVE SW @ DARGAN PL SW,,,0,0,LUCILE AVE SW,DARGAN PL SW,,ATLANTA,,30310,LUCILE AVE SW@DARGAN PL SW,,,-84424801,33742257,-2147483632,894,217102,78,0,0,,100094,,FS,E,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2218184.75,1361345.75,0,0,0,2358,2202,2836,125,125,125,125,125,1,0,100094,SE,N,Y,N,N,0,  LUCILE              AVE SW,  DARGAN              PL  SW,,  LUCILE              AVE SW,  DARGAN              PL  SW, ,,S,E ,,,N,Y ,Y,Y ,N ,P,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,91
100096,LUCILE AVE SW @ LAWTON ST SW,,,0,0,LUCILE AVE SW,LAWTON ST SW,,ATLANTA,,30310,LUCILE AVE SW@LAWTON ST SW,,,-84423366,33742213,-2147483632,894,217102,5,0,O,,100096,,NS,E,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2218544,1361342,0,0,0,2366,2202,2832,30,30,30,30,30,1,0,100096,SW,N,Y,N,N,0,  LUCILE              AVE SW,  LAWTON              ST  SW,,  LUCILE              AVE SW,  LAWTON              ST  SW, ,,S,E ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,90
100098,LUCILE AVE SW @ LAWTON ST SW,,,0,0,LUCILE AVE SW,LAWTON ST SW,,ATLANTA,,30310,OAK ST SW@LUCILE AVE SW,,,-84422714,33742169,-2147483632,894,286916,8,0,0,,100098,,FS,SE,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2218901.25,1361280.125,0,0,0,2383,2195,4109,200,150,150,150,150,1,0,100098,SW,N,Y,N,N,0,LUCILE AVE SW,LAWTON ST SW,,LUCILE AVE SW,LAWTON ST SW, ,,S,SE,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,109
100100,LUCILE AVE SW @ PEEPLES ST SW,,,0,0,LUCILE AVE SW,PEEPLES ST SW,,ATLANTA,,30310,OAK ST SW@PEEPLES ST SW,,,-84420484,33741464,-2147483632,894,286952,2,0,0,,100100,,NS,E,0,,1,0,0,0,0,0,1,0,0,1,0,0,-84,34,0,2219399.25,1361067.875,0,0,0,2376,2195,3344,15,15,15,15,15,0,0,100100,SW,N,Y,N,N,0,LUCILE AVE SW,  PEEPLES             ST  SW,,LUCILE AVE SW,  PEEPLES             ST  SW, ,,S,E ,,,N,Y ,Y,Y ,N ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,112
100102,LUCILE AVE SW @ ATWOOD ST SW, ,,0,0,LUCILE,ATWOOD,,ATLANTA,,30310,LUCILE AVE SW@ATWOOD ST SW,,,-84428771,33742346,-2147483647,0,0,0,0,B, ,100102, ,NS,W,0, ,1,0,0,0,0,1,0,1,0,0,0,0,-84,34,0,2216925.5,1361460,0,0,0,2345,2202,2594,25,25,25,25,25,0,0,100102,NE,N,Y,N,N,0,  LUCILE              AVE SW,  ATWOOD              ST  SW,,  LUCILE              AVE SW,  ATWOOD              ST  SW, ,,S,W ,,Y,N,Y ,Y,Y ,N ,N,N,SGN,RES,CONC,,May 23 1996 12:00:00:000AM,,,,0, ,0,271
100114,JOSEPH E LOWERY BLVD @ SELLS AVE SW,,,0,0,JOSEPH E LOWERY BLVD,SELLS,,ATLANTA,,30310,ASHBY ST SW@SELLS AVE SW,,,-84417290,33745314,-1,0,0,0,0,0,,100114,,NS,N,0,,1,0,1,0,0,1,0,0,0,0,0,1,-84,34,0,2220405.743,1362483.223,0,0,0,2387,2216,1036,0,0,0,0,0,1,0,100114,SE,N,Y,N,N,0,  ASHBY               ST  SW,  SELLS               AVE SW,,  ASHBY               ST  SW,  SELLS               AVE SW, ,,S,N ,,,Y,Y ,Y,Y ,Y ,P,N,STR,SCH,CONC,,Jun 11 1997 12:00:00:000AM,,,,0,,0,1
100115,JOSEPH E LOWERY BLVD@WESTVIEW DR SW, ,,0,0,JOSEPH E LOWERY BLVD,WESTVIEW,,ATLANTA,,30310,ASHBY ST SW@WESTVIEW DR SW,,,-84417334,33746340,-1,0,0,0,0,0, ,100115, ,NS,N,0, ,1,0,1,0,0,1,0,0,0,0,0,1,-84,34,0,2220393.082,1362856.574,0,0,0,2387,2220,1036,30,30,30,30,30,1,0,100115,SE,N,Y,N,N,0,  ASHBY               ST  SW,  WESTVIEW            DR  SW,,  ASHBY               ST  SW,  WESTVIEW            DR  SW, ,,S,N ,,,Y,Y ,N,Y ,Y ,P,N,SGN,SCH,CONC,,Jun 11 1997 12:00:00:000AM,,,,0, ,0,360
100124,MARTIN L KING JR DR NW @ CERRO ST SW,,,0,0,MARTIN LUTHER KING J,CERRO,,ATLANTA,,30314,MARTIN LUTHER KING J DR SW@CERRO ST SW,,,-84429590,33753645,-1,0,0,0,0,0,,100124,,NS,W,0,,1,0,1,0,0,1,0,0,0,0,0,0,-84,34,0,2216674.405,1365524.02,0,0,0,2342,2251,3874,0,0,0,0,0,1,0,100124,NE,N,Y,N,N,0,  MARTIN LUTHER KING JDR  SW,  CERRO               ST  SW,,  MARTIN LUTHER KING JDR  SW,  CERRO               ST  SW, ,,S,W ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,274
100126,MARTIN L KING JR DR NW @ BURBANK DR NW ,,,0,0,MARTIN LUTHER KING JR DR NW,BURBANK DR NW,,ATLANTA,,30314,MARTIN LUTHER KING J DR SW@BURBANK DR SW,,,-84428000,33753515,-2147483632,895,969079,-128,1,0,,100126,,NS,W,0,,1,0,0,0,0,0,1,0,0,1,0,0,-84,34,0,2217169.532,1365505.067,0,0,0,2348,2251,3362,30,25,25,25,25,0,0,100126,NE,N,Y,N,N,0,  MARTIN LUTHER KING JDR  SW,  BURBANK             DR  SW,,  MARTIN LUTHER KING JDR  SW,  BURBANK             DR  SW, ,,S,W ,,,N,Y ,Y,Y ,N ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,272
100128,MARTIN LUTHER KING J@STAFFORD ST,,,0,0,MARTIN LUTHER KING JR DR NW,STAFFORD ST SW,,ATLANTA,,30314,MARTIN LUTHER KING J@STAFFORD ST SW,,,-84426522,33753444,-2147483632,895,973113,93,1,0,,100128,,NS,E,0,,1,0,0,0,0,0,1,0,0,1,0,0,-84,34,0,2217551.662,1365344.597,0,0,0,2354,2251,3856,10,10,10,10,10,0,0,100128,SW,N,Y,N,N,0,  MARTIN LUTHER KING JDR  SW,  STAFFORD            ST  SW,,  MARTIN LUTHER KING JDR  SW,  STAFFORD            ST  SW, ,,S,E ,,,N,Y ,Y,Y ,N ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,88
100130,MARTIN L KING JR DR NW @ STAFFORD ST SW,,,0,0,MARTIN LUTHER KING JR DR NW,STAFFORD ST SW,,ATLANTA,,30314,MARTIN LUTHER KING J@STAFFORD ST SW,,,-84426489,33753516,-2147483632,895,973113,99,0,0,,100130,,FS,W,0,,1,0,1,0,0,1,0,0,0,0,0,0,-84,34,0,2217585.597,1365514.995,0,0,0,2354,2251,3870,0,0,0,0,0,1,0,100130,NW,N,Y,N,N,0,  MARTIN LUTHER KING JDR  SW,  STAFFORD            ST  SW,,  MARTIN LUTHER KING JDR  SW,  STAFFORD            ST  SW, ,,S,W ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,264
100132,MARTIN L KING JR DR @ MORRIS BROWN,,,0,0,MARTIN LUTHER KING JR DR NW,MORRIS BROWN DR SW,,ATLANTA,,30314,MARTIN LUTHER KING J@MORRIS BROWN DR,,,-84424968,33753840,-2147483632,895,947532,35,1,AT 1140,,100132,,NS,E,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2217922.781,1365425.464,0,0,0,2361,2254,2576,200,200,200,200,200,1,0,100132,SW,N,Y,N,N,0,  MARTIN LUTHER KING JDR  SW,  MORRIS BROWN        DR  SW,,  MARTIN LUTHER KING JDR  SW,  MORRIS BROWN        DR  SW, ,,S,E ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,59
100134,MARTIN L KING JR DR NW @ MORRIS BROWN DR SW,,,0,0,MARTIN LUTHER KING JR DR NW,MORRIS BROWN DR SW,,ATLANTA,,30314,MARTIN LUTHER KING J@MORRIS BROWN DR,,,-84425011,33753893,-2147483632,895,947532,35,0,@1141,,100134,,FS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2217914.297,1365578.894,0,0,0,2361,2254,2590,200,200,200,200,200,1,0,100134,NW,N,Y,N,N,0,  MARTIN LUTHER KING JDR  SW,  MORRIS BROWN        DR  SW,,  MARTIN LUTHER KING JDR  SW,  MORRIS BROWN        DR  SW, ,,S,W ,,,N,Y ,Y,Y ,N ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,239
100136,MARTIN LUTHER KING J@HUNTER PL N,,,0,0,MARTIN LUTHER KING JR DR NW,HUNTER PL NW,,ATLANTA,,30314,MARTIN LUTHER KING J@HUNTER PL NW,,,-84423827,33754395,-2147483632,895,966340,99,1,B,,100136,,NS,E,0,,1,0,1,0,0,0,1,1,0,1,0,0,-84,34,0,2218404.189,1365719.327,0,0,0,2363,2255,4112,0,0,0,0,0,1,0,100136,SW,N,Y,N,N,0,  MARTIN LUTHER KING JDR  SW,  HUNTER              PL  NW,,  MARTIN LUTHER KING JDR  SW,  HUNTER              PL  NW, ,,S,E ,,Y,Y,Y ,Y,Y ,Y ,N,N,SGN,MIX,CONC,,May 23 1996 12:00:00:000AM,,,,0,,0,63
100137,MARTIN LUTHER KING J DR @ WHITEHOUSE DR,MLWh,,0,,MARTIN LUTHER KING JR DR NW,WHITEHOUSE DR SW,,ATLANTA,,,MARTIN LUTHER KING J DR@WHITEHOUSE DR,,,-84419940,33754709,-2147483646,0,0,0,0,CODA BUS SHELTER,,100137,,NS,E,0,,1,0,1,0,1,1,0,1,0,0,0,0,-84,34,0,2219543.348,1365845.588,0,0,0,2378,2257,1808,25,25,25,25,25,1,0,100137,SW,N,Y,N,N,0,  MARTIN LUTHER KING JDR  SW,  WHITEHOUSE          DR  SW,,  MARTIN LUTHER KING JDR  SW,  WHITEHOUSE          DR  SW, ,NONE,S,E ,,Y,Y,Y ,Y,Y ,Y ,N,N,SCD,SCH,CONC,,Apr  2 1997 12:00:00:000AM,,,,0,,0,91
100138,MARTIN L KING JR DR NW @ HUNTER PL NW ,,,0,0,MARTIN LUTHER KING JR DR SW,HUNTER PL NW,,ATLANTA,,30314,MARTIN LUTHER KING J@HUNTER PL,,,-84423892,33754431,-2147483632,895,290845,94,0,0,,100138,,FS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2218361.589,1365868.424,0,0,0,2363,2255,4126,40,40,40,40,40,1,0,100138,NW,N,Y,N,N,0,  MARTIN LUTHER KING JDR  SW,  HUNTER              PL  NW,,  MARTIN LUTHER KING JDR  SW,  HUNTER              PL  NW, ,,S,W ,,,Y,Y ,Y,Y ,Y ,P,N,SGN,MIX,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,243
100142,MARTIN L KING JR DR NW @ BOOKER ST NW,,,0,0,MARTIN LUTHER KING JR DR NW,BOOKER ST NW,,ATLANTA,,30314,MARTIN LUTHER KING J@BOOKER ST,,,-84420311,33754772,-2147483647,895,167072,16,0,0,,100142,,NS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2219494.75,1365952.125,0,0,0,2376,2257,1314,25,25,25,25,25,1,0,100142,NE,N,Y,N,N,0,  MARTIN LUTHER KING JDR  SW,  BOOKER              ST  NW,,  MARTIN LUTHER KING JDR  SW,  BOOKER              ST  NW, ,,S,W ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,SCH,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,271
100148,MARTIN L KING JR DR NW @ CHICAMAUGA AVE NW,,,0,0,MARTIN LUTHER KING J,CHICAMAUGA,,ATLANTA,,30314,MARTIN LUTHER KING J@CHICAMAUGA AVE SW,,,-84431838,33753823,-1,0,0,0,0,0,,100148,,NS,W,0,,1,0,1,0,0,0,0,0,0,1,0,0,-84,34,0,2215991.553,1365590.446,0,0,0,2333,2252,546,15,15,15,15,15,1,0,100148,NE,N,Y,N,N,0,  MARTIN LUTHER KING JDR  SW,  CHICAMAUGA          AVE SW,,  MARTIN LUTHER KING JDR  SW,  CHICAMAUGA          AVE SW, ,,S,W ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,274
100150,MARTIN L KING JR DR NW @ CHAPPELL RD, ,,0,,MARTIN LUTHER KING JR DR SW,CHAPPELL RD SW,,ATLANTA,GA,,MARTIN LUTHER KING J DR@CHAPPELL RD,,,-84433255,33753851,-2147483647,895,339560,95,1,0,,100150, ,NS,W,0, ,1,0,1,0,0,0,1,0,0,0,0,1,-84,34,0,2215603.75,1365583.25,0,0,0,2329,2252,546,30,25,25,25,25,1,0,100150,NE,N,Y,N,N,0,  MARTIN LUTHER KING JDR  SW,  CHAPPELL            RD  NW,,  MARTIN LUTHER KING JDR  SW,  CHAPPELL            RD  NW, ,NONE,S,W ,N,,Y,Y ,Y,Y ,Y,N,N,SGN,RES,DIRT,S,May 23 1996 12:00:00:000AM,,,,0, ,0,274
100152,FAIR ST SW @ 1ST ST SW,,,0,0,FAIR,FIRST,,ATLANTA,,30314,FAIR ST@FIRST ST,,,-84425545,33748905,-1,0,0,0,0,0,,100152,,NS,E,0,,1,0,0,0,0,0,1,0,0,1,0,0,-84,34,0,2217917.25,1363832.75,0,0,0,2358,2232,784,10,15,15,15,15,0,0,100152,SW,N,Y,N,N,0,  FAIR                ST  SW,  1ST                 ST  SW,,  FAIR                ST  SW,  1ST                 ST  SW, ,,S,E ,,,N,Y ,Y,Y ,N ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,91
100154,FAIR ST@FIRST ST,,,0,0,FAIR ST SW,1ST ST SW,,ATLANTA,,30314,FAIR ST@FIRST ST,,,-84425298,33749077,-2147483632,894,185822,4,0,0,,100154,,NS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2217996.971,1363950.563,0,0,0,2358,2232,802,15,15,15,15,15,1,0,100154,NE,N,Y,N,N,0,  FAIR                ST  SW,  1ST                 ST  SW,,  FAIR                ST  SW,  1ST                 ST  SW, ,,S,W ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,269
100160,FAIR ST SW @ LAWTON ST SW, ,,0,0,FAIR,LAWTON,,ATLANTA,,30314,FAIR ST@LAWTON ST, ,,-84423370,33749010,-2147483647,0,0,0,0,O,,100160, ,NS,E,0, ,1,0,1,0,0,0,0,0,0,1,0,0,-84,34,0,2218563,1363834,0,0,0,2366,2232,784,10,10,10,10,10,1,0,100160,SW,N,Y,N,N,0,  FAIR                ST  SW,  LAWTON              ST  SW,,  FAIR                ST  SW,  LAWTON              ST  SW, ,,S,E ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,, ,,0, ,0,90
100162,FAIR ST@ABBOTT ST,,,0,0,FAIR,ABBOTT,,ATLANTA,,30314,FAIR ST@ABBOTT ST,,,-84419426,33749191,-1,0,0,0,0,0,,100162,,NS,W,0,,1,0,1,0,0,1,0,0,0,0,0,0,-84,34,0,2219777,1363931.5,0,0,0,2379,2232,1058,25,25,25,25,25,1,0,100162,NE,N,Y,N,N,0,  FAIR                ST  SW,  ABBOTT              ST  SW,,  FAIR                ST  SW,  ABBOTT              ST  SW, ,,S,W ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,271
100164,MARTIN LUTHER KING J DR@OLLIE ST,,,0,0,MARTIN LUTHER KING JR DR NW,OLLIE ST NW,,ATLANTA,,30314,MARTIN LUTHER KING J DR@OLLIE ST,,,-84421316,33754747,-2147483632,895,868051,10,0,0,,100164,,NS,E,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2219155.452,1365868.424,0,0,0,2373,2257,1552,15,15,15,15,15,1,0,100164,SW,N,Y,N,N,0,  MARTIN LUTHER KING JDR  SW,  OLLIE               ST  NW,,  MARTIN LUTHER KING JDR  SW,  OLLIE               ST  NW, ,,S,E ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,SCH,DIRT,,Jan 20 2000 12:00:00:000AM,,,,0,,0,93
100166,LUCILE AVE @ HOLDERNESS ST, ,,0,0,LUCILE AVE SW,HOLDERNESS ST SW,,ATLANTA,,30310,LUCILE AVE@HOLDERNESS ST,,,-84426658,33742389,-2147483647,894,171504,17,0,0, ,100166, ,NS,W,0, ,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2217587.025,1361463.755,0,0,0,2351,2202,3106,100,100,100,100,100,1,0,100166,NE,N,Y,N,N,0,  LUCILE              AVE SW,  HOLDERNESS          ST  SW,,  LUCILE              AVE SW,  HOLDERNESS          ST  SW, ,,S,W ,,,Y,Y ,Y,Y ,Y ,P,N,SGN,RES,CONC,,May 26 2000 12:00:00:000AM,,,,0, ,0,271
100168,FAIR ST SW @ JOSEPH E LOWERY BLVD,,,0,0,FAIR ST SW,JOSEPH E LOWERY BLVD SW,,ATLANTA,,30314,FAIR ST@ASHBY ST,,,-84418167,33749074,-2147483632,894,154236,31,1,0,,100168,,FS,W,0,,1,0,1,0,0,0,1,0,0,1,0,1,-84,34,0,2219992.581,1363932.189,0,0,0,2387,2232,1054,200,200,200,200,200,1,0,100168,NW,N,Y,N,N,0,  FAIR                ST  SW,  ASHBY               ST  SW,,  FAIR                ST  SW,  ASHBY               ST  SW, ,,S,W ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,CONC,,Aug  7 2000 12:00:00:000AM,,,,0,,0,271
100170,WESTVIEW DR SW @ WESTVIEW PL,,,0,0,WESTVIEW DR SW,WESTVIEW PL SW,,ATLANTA,,30310,WESTVIEW DR@WESTVIEW PL,,,-84434656,33747440,-2147483632,894,660195,92,1,0,,100170,,NS,W,0,,1,0,1,0,0,1,0,0,0,0,0,0,-84,34,0,2215200.761,1363363.018,0,0,0,2323,2225,2082,80,15,15,15,15,1,0,100170,NE,N,Y,N,N,0,  WESTVIEW            DR  SW,  WESTVIEW            PL  SW,,  WESTVIEW            DR  SW,  WESTVIEW            PL  SW, ,,S,W ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,RES,DIRT,,Aug  7 2000 12:00:00:000AM,,,,0,,0,272
101002,LEE ST SW @ W END AV SW,,,0,,LEE ST SW,WEST END AVE SW,,ATLANTA,GA,,END AV SW@LEE ST SW,,,-84414009,33744253,-2147483632,894,172729,92,0,0,,101002,,FS,S,0,,1,0,1,0,0,0,1,0,0,1,0,0,-84,34,0,2221368.5,1362080.5,0,0,0,2400,2211,3344,40,25,25,25,25,1,0,101002,SW,N,Y,N,N,0,W END                 AVE SW,  LEE                 ST  SW,,W END                 AVE SW,  LEE                 ST  SW, ,,S,E ,,,Y,Y ,Y,Y ,Y ,N,N,SGN,SCH,DIRT,,May 23 1996 12:00:00:000AM,,,,0,,0,181
